artist,style,new_filename
Claude Monet,Impressionism,48113.jpg
Gustave Moreau,Romanticism,68841.jpg
Gustave Caillebotte,Impressionism,51106.jpg
Edgar Degas,Impressionism,8995.jpg
John Ruskin,Romanticism,100618.jpg
Constant Troyon,Realism,76007.jpg
Alfred Sisley,Impressionism,45243.jpg
John Constable,Romanticism,64902.jpg
Konstantinos Volanakis,Realism,36288.jpg
Alphonse Mucha,Romanticism,62549.jpg
Henri Matisse,Impressionism,77492.jpg
William Turner,Romanticism,67255.jpg
Camille Corot,Romanticism,36789.jpg
Alfred Sisley,Impressionism,52309.jpg
Marie Bracquemond,Impressionism,20826.jpg
Gustave Caillebotte,Impressionism,13405.jpg
Edgar Degas,Impressionism,54286.jpg
Claude Monet,Impressionism,38185.jpg
Alfred Stevens,Romanticism,2239.jpg
Gustave Caillebotte,Impressionism,77739.jpg
Camille Pissarro,Impressionism,1475.jpg
Isaac Levitan,Realism,101800.jpg
Frits Thaulow,Realism,83945.jpg
Pierre-Auguste Renoir,Impressionism,28468.jpg
John Everett Millais,Romanticism,53705.jpg
James Tissot,Impressionism,49765.jpg
Konstantin Yuon,Impressionism,99363.jpg
William Turner,Romanticism,36819.jpg
William Turner,Romanticism,6758.jpg
Pierre-Auguste Renoir,Impressionism,63022.jpg
Honore Daumier,Romanticism,15348.jpg
Ferdinand Hodler,Realism,77728.jpg
Eugene Delacroix,Romanticism,41721.jpg
Pierre-Auguste Renoir,Impressionism,23945.jpg
Vincent van Gogh,Realism,101298.jpg
Sir Lawrence Alma-Tadema,Romanticism,98789.jpg
Claude Monet,Impressionism,28953.jpg
Edgar Degas,Impressionism,65890.jpg
Ion Andreescu,Realism,87766.jpg
Vincent van Gogh,Realism,86376.jpg
Pierre-Auguste Renoir,Impressionism,18043.jpg
Claude Monet,Impressionism,16405.jpg
Pierre-Auguste Renoir,Impressionism,84794.jpg
Caspar David Friedrich,Romanticism,57893.jpg
Maurice Prendergast,Impressionism,4372.jpg
Claude Monet,Impressionism,2647.jpg
William Leighton Leitch,Romanticism,97806.jpg
William Turner,Romanticism,41253.jpg
Frits Thaulow,Impressionism,42946.jpg
Theodor Severin Kittelsen,Realism,43396.jpg
Claude Monet,Impressionism,28815.jpg
Edgar Degas,Impressionism,93301.jpg
William Turner,Romanticism,93057.jpg
Claude Monet,Impressionism,45263.jpg
Vasily Vereshchagin,Realism,67283.jpg
Cornelis Springer,Romanticism,70968.jpg
James Tissot,Realism,52973.jpg
Viktor Vasnetsov,Realism,17638.jpg
Claude Monet,Impressionism,98335.jpg
Claude Monet,Impressionism,22452.jpg
William Turner,Romanticism,49154.jpg
William Turner,Romanticism,91590.jpg
Vincent van Gogh,Realism,29546.jpg
Vasily Perov,Realism,6908.jpg
Pablo Picasso,Realism,85823.jpg
Vincent van Gogh,Realism,92059.jpg
Claude Monet,Impressionism,66683.jpg
Vladimir Makovsky,Realism,11399.jpg
Jean-Leon Gerome,Romanticism,86379.jpg
Edgar Degas,Impressionism,87363.jpg
Konstantin Yuon,Impressionism,42559.jpg
Eugene Delacroix,Romanticism,50598.jpg
Pierre-Auguste Renoir,Impressionism,21109.jpg
Edgar Degas,Impressionism,23219.jpg
William Turner,Romanticism,24800.jpg
Ferdinand Hodler,Realism,90086.jpg
Claude Monet,Impressionism,947.jpg
Maurice Prendergast,Impressionism,48623.jpg
William Turner,Romanticism,9941.jpg
Henryk Siemiradzki,Romanticism,47032.jpg
Franz Xaver Winterhalter,Romanticism,35728.jpg
Alfred Sisley,Impressionism,1193.jpg
Edgar Degas,Impressionism,102649.jpg
Martin Johnson Heade,Romanticism,89249.jpg
Vincent van Gogh,Realism,10450.jpg
Edgar Degas,Impressionism,17139.jpg
Alfred Stevens,Romanticism,69507.jpg
Claude Monet,Impressionism,13301.jpg
Camille Corot,Realism,55919.jpg
Nicolae Grigorescu,Realism,26651.jpg
Claude Monet,Impressionism,37229.jpg
Claude Monet,Impressionism,23128.jpg
George Stubbs,Romanticism,20948.jpg
Claude Monet,Impressionism,54749.jpg
Winslow Homer,Realism,8183.jpg
Dante Gabriel Rossetti,Romanticism,27041.jpg
Claude Monet,Impressionism,37640.jpg
Childe Hassam,Impressionism,11185.jpg
Claude Monet,Impressionism,27608.jpg
Vladimir Makovsky,Realism,52348.jpg
Eugene Boudin,Impressionism,68365.jpg
Vincent van Gogh,Realism,50339.jpg
Francisco Goya,Romanticism,56117.jpg
Claude Monet,Impressionism,21080.jpg
Claude Monet,Impressionism,65689.jpg
Caspar David Friedrich,Romanticism,34702.jpg
Marcus Larson,Romanticism,72367.jpg
Vincent van Gogh,Realism,13868.jpg
Francisco Goya,Romanticism,43518.jpg
Valentin Serov,Realism,19866.jpg
Edward Burne-Jones,Romanticism,10939.jpg
William Turner,Romanticism,96638.jpg
Claude Monet,Impressionism,3584.jpg
Camille Pissarro,Impressionism,383.jpg
Claude Monet,Impressionism,37178.jpg
Vincent van Gogh,Realism,32796.jpg
Rudolf von Alt,Romanticism,47927.jpg
Ivan Kramskoy,Realism,56417.jpg
Claude Monet,Impressionism,42609.jpg
Pablo Picasso,Realism,19221.jpg
Claude Monet,Impressionism,13201.jpg
Gustave Moreau,Romanticism,83602.jpg
Dante Gabriel Rossetti,Romanticism,73890.jpg
Claude Monet,Impressionism,46725.jpg
Claude Monet,Impressionism,47646.jpg
Francesco Hayez,Romanticism,17259.jpg
Theodore Rousseau,Realism,359.jpg
Claude Monet,Impressionism,35451.jpg
Winslow Homer,Realism,70688.jpg
Vasily Perov,Realism,34917.jpg
Claude Monet,Impressionism,1062.jpg
William Turner,Romanticism,89132.jpg
Vincent van Gogh,Realism,88062.jpg
Edouard Manet,Impressionism,55140.jpg
Claude Monet,Impressionism,66334.jpg
Edvard Munch,Realism,85487.jpg
Edouard Manet,Realism,40031.jpg
Claude Monet,Impressionism,97014.jpg
Edgar Degas,Impressionism,13547.jpg
Camille Corot,Realism,72581.jpg
Camille Corot,Realism,1508.jpg
Claude Monet,Impressionism,54948.jpg
John Roddam Spencer Stanhope,Romanticism,91033.jpg
John Roddam Spencer Stanhope,Romanticism,20313.jpg
Claude Monet,Impressionism,72170.jpg
Pierre-Paul Prud'hon,Romanticism,36796.jpg
Claude Monet,Impressionism,24353.jpg
Edgar Degas,Impressionism,50511.jpg
Francesco Hayez,Romanticism,36899.jpg
Thomas Eakins,Realism,65044.jpg
Rudolf von Alt,Romanticism,41150.jpg
Caspar David Friedrich,Romanticism,90098.jpg
Mary Cassatt,Impressionism,92257.jpg
Claude Monet,Impressionism,2693.jpg
Honore Daumier,Realism,19805.jpg
Gustave Courbet,Realism,3743.jpg
Francisco Goya,Romanticism,76414.jpg
Henry Raeburn,Romanticism,50612.jpg
Edgar Degas,Impressionism,9669.jpg
Jean-Francois Millet,Realism,6833.jpg
 Fyodor Solntsev,Romanticism,22012.jpg
Gustave Courbet,Realism,73755.jpg
Antonio Carneiro,Realism,18923.jpg
Honore Daumier,Realism,78663.jpg
Claude Monet,Impressionism,36301.jpg
Claude Monet,Impressionism,47925.jpg
 Fyodor Solntsev,Romanticism,39799.jpg
 Fyodor Solntsev,Romanticism,79689.jpg
Francesco Hayez,Romanticism,3722.jpg
Claude Monet,Impressionism,14089.jpg
Joseph Wright,Romanticism,93644.jpg
Richard Parkes Bonington,Romanticism,81793.jpg
Claude Monet,Impressionism,22043.jpg
Henri Matisse,Realism,47697.jpg
Claude Monet,Impressionism,17158.jpg
Claude Monet,Impressionism,90344.jpg
 Fyodor Solntsev,Romanticism,88784.jpg
 Fyodor Solntsev,Romanticism,100361.jpg
Claude Monet,Impressionism,74544.jpg
Konstantin Yuon,Realism,67843.jpg
Vincent van Gogh,Realism,6835.jpg
Edgar Degas,Impressionism,6652.jpg
Vincent van Gogh,Realism,17805.jpg
Constant Troyon,Realism,24481.jpg
Ivan Aivazovsky,Romanticism,60316.jpg
Camille Corot,Realism,37612.jpg
John Ruskin,Romanticism,10399.jpg
Claude Monet,Impressionism,41616.jpg
George Stubbs,Romanticism,7542.jpg
Gustave Caillebotte,Impressionism,42897.jpg
 Fyodor Solntsev,Romanticism,2759.jpg
 Fyodor Solntsev,Romanticism,6394.jpg
 Fyodor Solntsev,Romanticism,40093.jpg
Francisco Goya,Romanticism,49774.jpg
Edgar Degas,Impressionism,97556.jpg
Pierre-Auguste Renoir,Impressionism,3897.jpg
Claude Monet,Impressionism,70024.jpg
Isaac Levitan,Realism,46110.jpg
John Constable,Romanticism,53133.jpg
Claude Monet,Impressionism,32888.jpg
 Fyodor Solntsev,Romanticism,89368.jpg
 Fyodor Solntsev,Romanticism,6464.jpg
 Fyodor Solntsev,Romanticism,6607.jpg
Jean-Francois Millet,Realism,82670.jpg
 Fyodor Solntsev,Romanticism,42524.jpg
Maurice Prendergast,Impressionism,101570.jpg
Pierre-Auguste Renoir,Impressionism,8622.jpg
Edward Burne-Jones,Romanticism,66292.jpg
Claude Monet,Impressionism,33661.jpg
William-Adolphe Bouguereau,Realism,59461.jpg
 Fyodor Solntsev,Romanticism,91419.jpg
James Tissot,Realism,19893.jpg
 Fyodor Solntsev,Romanticism,17555.jpg
Vincent van Gogh,Realism,4209.jpg
Claude Monet,Impressionism,82657.jpg
 Fyodor Solntsev,Romanticism,52040.jpg
 Fyodor Solntsev,Romanticism,98722.jpg
 Fyodor Solntsev,Romanticism,78006.jpg
Honore Daumier,Realism,18331.jpg
Edgar Degas,Impressionism,71359.jpg
Adolphe Joseph Thomas Monticelli,Romanticism,81861.jpg
Anders Zorn,Realism,100734.jpg
Claude Monet,Impressionism,9297.jpg
Alfred Sisley,Impressionism,85062.jpg
Vincent van Gogh,Realism,36355.jpg
Claude Monet,Impressionism,89312.jpg
 Fyodor Solntsev,Romanticism,23535.jpg
John Everett Millais,Romanticism,14460.jpg
Edward Burne-Jones,Romanticism,1699.jpg
Maurice Prendergast,Impressionism,18128.jpg
Theodore Chasseriau,Romanticism,38752.jpg
Claude Monet,Impressionism,57525.jpg
Claude Monet,Impressionism,96061.jpg
Claude Monet,Impressionism,10704.jpg
 Fyodor Solntsev,Romanticism,91981.jpg
Claude Monet,Impressionism,67057.jpg
Pierre-Auguste Renoir,Impressionism,91233.jpg
Vincent van Gogh,Realism,93774.jpg
Claude Monet,Impressionism,97060.jpg
Claude Monet,Impressionism,14933.jpg
Claude Monet,Impressionism,72264.jpg
Maurice Prendergast,Impressionism,72408.jpg
Jan Matejko,Romanticism,74360.jpg
Claude Monet,Impressionism,41629.jpg
William-Adolphe Bouguereau,Realism,82987.jpg
Dante Gabriel Rossetti,Romanticism,90005.jpg
Claude Monet,Impressionism,74979.jpg
William Turner,Romanticism,90019.jpg
Mykola Yaroshenko,Realism,79891.jpg
Claude Monet,Impressionism,29071.jpg
Thomas Cole,Romanticism,33915.jpg
Edgar Degas,Impressionism,18212.jpg
John Constable,Romanticism,42533.jpg
Claude Monet,Impressionism,53927.jpg
Isaac Levitan,Realism,50741.jpg
James Tissot,Realism,93827.jpg
Edgar Degas,Impressionism,30231.jpg
Odilon Redon,Realism,22624.jpg
Eugene Delacroix,Romanticism,11215.jpg
Lev Lagorio,Romanticism,66831.jpg
Maurice Prendergast,Impressionism,37577.jpg
Vincent van Gogh,Realism,85356.jpg
Gustave Dore,Romanticism,62833.jpg
Gustave Dore,Romanticism,96631.jpg
Gustave Dore,Romanticism,77192.jpg
Gustave Dore,Romanticism,6035.jpg
Gustave Dore,Romanticism,88702.jpg
Gustave Dore,Romanticism,91559.jpg
Gustave Dore,Romanticism,75439.jpg
Gustave Dore,Romanticism,13060.jpg
Gustave Dore,Romanticism,86266.jpg
Gustave Dore,Romanticism,60455.jpg
Gustave Dore,Romanticism,13845.jpg
Camille Corot,Realism,59526.jpg
Vincent van Gogh,Realism,60058.jpg
Gustave Dore,Romanticism,57006.jpg
Gustave Dore,Romanticism,79532.jpg
Gustave Dore,Romanticism,6386.jpg
Victor Borisov-Musatov,Impressionism,20566.jpg
John Constable,Romanticism,72880.jpg
Vasily Surikov,Realism,64444.jpg
Jules Breton,Realism,59765.jpg
Maurice Prendergast,Impressionism,12835.jpg
Cornelis Springer,Romanticism,19519.jpg
Konstantin Yuon,Realism,61248.jpg
Ivan Shishkin,Realism,101029.jpg
Lev Lagorio,Romanticism,69111.jpg
Henri Matisse,Realism,59691.jpg
Gustave Dore,Romanticism,45261.jpg
Gustave Dore,Romanticism,57267.jpg
Gustave Dore,Romanticism,68097.jpg
Konstantin Makovsky,Romanticism,65920.jpg
Albert Bierstadt,Romanticism,67485.jpg
Ivan Shishkin,Realism,87070.jpg
Claude Monet,Impressionism,88872.jpg
James Tissot,Realism,52113.jpg
Vincent van Gogh,Realism,61696.jpg
Claude Monet,Impressionism,39733.jpg
Dante Gabriel Rossetti,Romanticism,95041.jpg
Claude Monet,Impressionism,8843.jpg
Jules Breton,Realism,26354.jpg
Vincent van Gogh,Realism,50104.jpg
Claude Monet,Impressionism,74617.jpg
Edvard Munch,Realism,99827.jpg
Claude Monet,Impressionism,91910.jpg
Gustave Dore,Romanticism,89194.jpg
Gustave Dore,Romanticism,50522.jpg
Karl Bryullov,Romanticism,98145.jpg
Claude Monet,Impressionism,3595.jpg
Camille Corot,Realism,96541.jpg
Gustave Dore,Romanticism,34216.jpg
Caspar David Friedrich,Romanticism,76895.jpg
James McNeill Whistler,Realism,32178.jpg
Edgar Degas,Impressionism,59003.jpg
Karl Bryullov,Romanticism,38471.jpg
Karl Bryullov,Romanticism,44207.jpg
Lev Lagorio,Romanticism,97253.jpg
Johan Hendrik Weissenbruch,Realism,85493.jpg
Alexey Venetsianov,Realism,102684.jpg
John William Waterhouse,Romanticism,67339.jpg
Thomas Eakins,Realism,65029.jpg
Claude Monet,Impressionism,69411.jpg
Pablo Picasso,Realism,51115.jpg
Karl Bryullov,Romanticism,35424.jpg
Francesco Hayez,Romanticism,66700.jpg
John Ruskin,Romanticism,42709.jpg
Claude Monet,Impressionism,14923.jpg
Frederic Bazille,Impressionism,93771.jpg
Claude Monet,Impressionism,73327.jpg
Efim Volkov,Realism,17843.jpg
Dante Gabriel Rossetti,Romanticism,25645.jpg
Dante Gabriel Rossetti,Romanticism,74619.jpg
Volodymyr Orlovsky,Realism,8662.jpg
Claude Monet,Impressionism,16344.jpg
Lev Lagorio,Romanticism,12003.jpg
Francisco Goya,Romanticism,31532.jpg
John Constable,Romanticism,70418.jpg
Vincent van Gogh,Realism,25927.jpg
Karl Bryullov,Romanticism,30598.jpg
Claude Monet,Impressionism,25820.jpg
Ivan Kramskoy,Realism,79139.jpg
Konstantin Makovsky,Romanticism,66423.jpg
Gustave Dore,Romanticism,34823.jpg
John Ruskin,Romanticism,86242.jpg
Sir Lawrence Alma-Tadema,Romanticism,96925.jpg
Eugene Boudin,Impressionism,22628.jpg
Edward Burne-Jones,Romanticism,74084.jpg
Camille Corot,Realism,48102.jpg
John Everett Millais,Romanticism,94508.jpg
Gustave Dore,Romanticism,12861.jpg
Lev Lagorio,Romanticism,69745.jpg
Karl Bryullov,Romanticism,80379.jpg
Edward Burne-Jones,Romanticism,46108.jpg
Vincent van Gogh,Realism,34204.jpg
Ivan Kramskoy,Realism,65340.jpg
Maurice Prendergast,Impressionism,71110.jpg
Claude Monet,Impressionism,99075.jpg
Alfred Stevens,Impressionism,3610.jpg
Nikolay Bogdanov-Belsky,Impressionism,10835.jpg
Claude Monet,Impressionism,84918.jpg
Claude Monet,Impressionism,101459.jpg
Vasily Surikov,Realism,100535.jpg
Theophile Steinlen,Realism,12482.jpg
Ivan Shishkin,Realism,3521.jpg
Claude Monet,Impressionism,4068.jpg
John William Waterhouse,Romanticism,44753.jpg
Vincent van Gogh,Realism,14163.jpg
Maurice Prendergast,Impressionism,29200.jpg
Vincent van Gogh,Realism,89349.jpg
Claude Monet,Impressionism,60256.jpg
Pierre-Auguste Renoir,Impressionism,28827.jpg
Honore Daumier,Impressionism,53898.jpg
Rudolf von Alt,Romanticism,13855.jpg
Konstantin Makovsky,Romanticism,10481.jpg
Vasily Polenov,Realism,37613.jpg
Anders Zorn,Impressionism,25278.jpg
Edgar Degas,Impressionism,90262.jpg
Edgar Degas,Impressionism,55053.jpg
Karl Bryullov,Romanticism,68297.jpg
Konstantin Yuon,Impressionism,76584.jpg
Claude Monet,Impressionism,89164.jpg
Ivan Aivazovsky,Romanticism,83695.jpg
Theodor Severin Kittelsen,Realism,85525.jpg
Richard Parkes Bonington,Romanticism,64922.jpg
Lev Lagorio,Romanticism,61636.jpg
Vincent van Gogh,Realism,96002.jpg
Jan Matejko,Romanticism,2068.jpg
Sir Lawrence Alma-Tadema,Romanticism,54046.jpg
Vasily Polenov,Realism,85962.jpg
Orest Kiprensky,Romanticism,100586.jpg
Vladimir Makovsky,Realism,23048.jpg
Vincent van Gogh,Realism,8525.jpg
Pierre-Auguste Renoir,Impressionism,27370.jpg
Constant Troyon,Realism,15332.jpg
N.C. Wyeth,Romanticism,69084.jpg
Theodor Severin Kittelsen,Realism,65043.jpg
Valentin Serov,Impressionism,75154.jpg
Gustave Caillebotte,Impressionism,72604.jpg
Winslow Homer,Realism,74043.jpg
Vasily Polenov,Realism,3528.jpg
John Collier,Realism,76191.jpg
Grigoriy Myasoyedov,Realism,28252.jpg
N.C. Wyeth,Realism,89664.jpg
James Tissot,Realism,30807.jpg
Alfred Stevens,Romanticism,31756.jpg
John William Waterhouse,Romanticism,27349.jpg
Andrei Ryabushkin,Romanticism,35926.jpg
William-Adolphe Bouguereau,Realism,3282.jpg
Henri Matisse,Realism,59971.jpg
Valentin Serov,Realism,99343.jpg
Ivan Aivazovsky,Romanticism,93943.jpg
Ivan Aivazovsky,Romanticism,4184.jpg
Isaac Levitan,Realism,55263.jpg
Oleksandr Bogomazov,Impressionism,48559.jpg
Sir Lawrence Alma-Tadema,Romanticism,93641.jpg
Karl Bryullov,Romanticism,29864.jpg
Gustave Caillebotte,Impressionism,16037.jpg
Dante Gabriel Rossetti,Romanticism,13722.jpg
Claude Monet,Impressionism,65695.jpg
Paul Cezanne,Romanticism,92190.jpg
Aleksey Savrasov,Realism,103179.jpg
Claude Monet,Impressionism,96805.jpg
Claude Monet,Impressionism,61057.jpg
Edgar Degas,Impressionism,90547.jpg
Ivan Aivazovsky,Romanticism,80901.jpg
Karl Bryullov,Romanticism,38363.jpg
Jehan Georges Vibert,Romanticism,11919.jpg
Edmund Charles Tarbell,Impressionism,74623.jpg
Vasily Tropinin,Realism,83526.jpg
Edgar Degas,Impressionism,28975.jpg
Vincent van Gogh,Realism,43500.jpg
Claude Monet,Impressionism,85988.jpg
Claude Monet,Impressionism,36495.jpg
William Leighton Leitch,Romanticism,95113.jpg
Alexey  Bogolyubov,Romanticism,42493.jpg
Claude Monet,Impressionism,86843.jpg
John Henry Twachtman,Impressionism,69335.jpg
Lev Lagorio,Romanticism,28515.jpg
Claude Monet,Impressionism,88147.jpg
John Atkinson Grimshaw,Impressionism,99269.jpg
Childe Hassam,Impressionism,89322.jpg
William Turner,Romanticism,785.jpg
David Wilkie,Romanticism,54674.jpg
Maurice Prendergast,Impressionism,45045.jpg
Claude Monet,Impressionism,94581.jpg
Theophile Steinlen,Realism,48857.jpg
Francesco Hayez,Romanticism,62710.jpg
Vincent van Gogh,Realism,269.jpg
Sir Lawrence Alma-Tadema,Romanticism,78098.jpg
Vincent van Gogh,Realism,30192.jpg
Edvard Munch,Realism,16742.jpg
Klavdy Lebedev,Realism,73426.jpg
Ivan Aivazovsky,Romanticism,10214.jpg
Vincent van Gogh,Realism,32159.jpg
Cornelis Springer,Romanticism,45215.jpg
Claude Monet,Impressionism,70313.jpg
Vasily Surikov,Realism,30256.jpg
Lev Lagorio,Romanticism,95725.jpg
Caspar David Friedrich,Romanticism,58500.jpg
Volodymyr Orlovsky,Realism,79902.jpg
Claude Monet,Impressionism,84641.jpg
James Tissot,Realism,98395.jpg
John Ruskin,Romanticism,57342.jpg
Sir Lawrence Alma-Tadema,Romanticism,10528.jpg
Volodymyr Orlovsky,Realism,2427.jpg
Winslow Homer,Realism,20738.jpg
Sir Lawrence Alma-Tadema,Romanticism,89933.jpg
Claude Monet,Impressionism,80162.jpg
Karl Bryullov,Romanticism,28417.jpg
Claude Monet,Impressionism,10319.jpg
Vincent van Gogh,Realism,59347.jpg
Ferdinand Georg Waldmüller,Romanticism,10969.jpg
Edgar Degas,Impressionism,73610.jpg
James Tissot,Realism,87001.jpg
William Turner,Romanticism,54122.jpg
 Fyodor Solntsev,Romanticism,59854.jpg
Karl Bryullov,Romanticism,26718.jpg
Konstantin Makovsky,Romanticism,65097.jpg
Maurice Prendergast,Impressionism,5778.jpg
Orest Kiprensky,Romanticism,22395.jpg
 Fyodor Solntsev,Romanticism,36405.jpg
 Fyodor Solntsev,Romanticism,82341.jpg
 Fyodor Solntsev,Romanticism,79225.jpg
Vincent van Gogh,Realism,94985.jpg
Vasily Perov,Realism,9423.jpg
James Tissot,Realism,37684.jpg
Charles-Francois Daubigny,Realism,19932.jpg
Vincent van Gogh,Realism,93155.jpg
Mykola Yaroshenko,Realism,94735.jpg
Volodymyr Orlovsky,Realism,68191.jpg
Thomas Eakins,Realism,15208.jpg
Karl Bryullov,Romanticism,23545.jpg
Konstantinos Volanakis,Realism,96256.jpg
Vincent van Gogh,Realism,34775.jpg
Alexey Venetsianov,Romanticism,76595.jpg
Vincent van Gogh,Realism,41935.jpg
Volodymyr Orlovsky,Realism,51559.jpg
Vincent van Gogh,Realism,87890.jpg
 Fyodor Solntsev,Romanticism,35203.jpg
 Fyodor Solntsev,Romanticism,10753.jpg
 Fyodor Solntsev,Romanticism,84795.jpg
 Fyodor Solntsev,Romanticism,56484.jpg
 Fyodor Solntsev,Romanticism,90349.jpg
 Fyodor Solntsev,Romanticism,10536.jpg
 Fyodor Solntsev,Romanticism,79132.jpg
 Fyodor Solntsev,Romanticism,78636.jpg
 Fyodor Solntsev,Romanticism,72228.jpg
Edgar Degas,Impressionism,78661.jpg
N.C. Wyeth,Realism,93118.jpg
N.C. Wyeth,Realism,74818.jpg
Ivan Aivazovsky,Romanticism,91171.jpg
Vincent van Gogh,Realism,50284.jpg
Ion Andreescu,Realism,60329.jpg
Thomas Couture,Romanticism,59460.jpg
Konstantin Dmitriyevich Flavitsky,Romanticism,23216.jpg
Vincent van Gogh,Realism,47316.jpg
Alexey Venetsianov,Realism,26328.jpg
Rudolf von Alt,Romanticism,51434.jpg
Dante Gabriel Rossetti,Romanticism,27461.jpg
Claude Monet,Impressionism,26520.jpg
Pierre-Paul Prud'hon,Romanticism,34977.jpg
Claude Monet,Impressionism,33231.jpg
Orest Kiprensky,Romanticism,33587.jpg
Edgar Degas,Impressionism,71464.jpg
Yiannis Moralis,Realism,89613.jpg
Caspar David Friedrich,Romanticism,78581.jpg
James Tissot,Realism,60549.jpg
Ivan Aivazovsky,Romanticism,44523.jpg
George Stubbs,Romanticism,100271.jpg
Maurice Prendergast,Impressionism,16976.jpg
Vincent van Gogh,Realism,92209.jpg
Gustave Courbet,Realism,41449.jpg
Vasily Perov,Realism,78862.jpg
John Atkinson Grimshaw,Romanticism,99971.jpg
Efim Volkov,Realism,3494.jpg
 Fyodor Solntsev,Romanticism,6928.jpg
Vasily Vereshchagin,Realism,50021.jpg
Claude Monet,Impressionism,26903.jpg
Claude Monet,Impressionism,84712.jpg
Rudolf von Alt,Romanticism,68314.jpg
Vincent van Gogh,Realism,45670.jpg
Claude Monet,Impressionism,38596.jpg
Vincent van Gogh,Realism,79323.jpg
Pablo Picasso,Realism,3145.jpg
Nicolae Grigorescu,Impressionism,37973.jpg
Claude Monet,Impressionism,62629.jpg
Karl Bryullov,Romanticism,27010.jpg
Eugene Boudin,Impressionism,37096.jpg
James Tissot,Realism,63228.jpg
Vincent van Gogh,Realism,90130.jpg
Honore Daumier,Realism,93185.jpg
Constantin Daniel Rosenthal,Romanticism,45084.jpg
Vincent van Gogh,Realism,90210.jpg
Konstantinos Volanakis,Impressionism,46825.jpg
Konstantin Yuon,Realism,70480.jpg
Claude Monet,Impressionism,26214.jpg
Claude Monet,Impressionism,12330.jpg
Claude Monet,Realism,78760.jpg
James Hamilton,Romanticism,70826.jpg
Childe Hassam,Impressionism,97039.jpg
Theodore Rousseau,Realism,40939.jpg
Claude Monet,Impressionism,99318.jpg
Henri Matisse,Realism,66419.jpg
Ivan Aivazovsky,Romanticism,47220.jpg
Mikhail Vrubel,Realism,97124.jpg
Armand Guillaumin,Impressionism,12085.jpg
Maurice Prendergast,Impressionism,39500.jpg
Vincent van Gogh,Realism,48846.jpg
Theophile Steinlen,Realism,76012.jpg
Edward Burne-Jones,Romanticism,8957.jpg
Vincent van Gogh,Realism,32266.jpg
Ivan Aivazovsky,Romanticism,25010.jpg
Ivan Aivazovsky,Romanticism,21538.jpg
N.C. Wyeth,Realism,31534.jpg
Claude Monet,Impressionism,6642.jpg
Vincent van Gogh,Realism,30875.jpg
 Fyodor Solntsev,Romanticism,13854.jpg
Claude Monet,Impressionism,47994.jpg
Theodore Rousseau,Realism,93881.jpg
Edgar Degas,Impressionism,43551.jpg
Frits Thaulow,Impressionism,12782.jpg
Claude Monet,Impressionism,43109.jpg
James Tissot,Realism,74490.jpg
Georg Pauli,Impressionism,31962.jpg
James McNeill Whistler,Realism,33613.jpg
Edouard Manet,Impressionism,35549.jpg
Eugene Boudin,Impressionism,48552.jpg
William Turner,Romanticism,52461.jpg
Frits Thaulow,Impressionism,1782.jpg
Aleksey Savrasov,Realism,27453.jpg
Edwin Henry Landseer,Romanticism,35024.jpg
Claude Monet,Impressionism,51424.jpg
Claude Monet,Impressionism,14020.jpg
Maurice Prendergast,Impressionism,57834.jpg
William-Adolphe Bouguereau,Realism,16630.jpg
 Fyodor Solntsev,Romanticism,85141.jpg
Eugene Boudin,Impressionism,16733.jpg
Ivan Aivazovsky,Romanticism,37850.jpg
Alfred Stevens,Romanticism,79459.jpg
Rudolf von Alt,Romanticism,67462.jpg
Vasily Tropinin,Romanticism,55613.jpg
Edgar Degas,Impressionism,63317.jpg
Konstantin Yuon,Realism,39590.jpg
Nikolay Bogdanov-Belsky,Realism,68574.jpg
Nicholas Roerich,Realism,15684.jpg
Ivan Grohar,Impressionism,41551.jpg
Vasily Polenov,Realism,61564.jpg
Karl Bryullov,Romanticism,3247.jpg
Pavel Fedotov,Realism,77100.jpg
Alexey  Bogolyubov,Realism,7023.jpg
Theodore Rousseau,Realism,40123.jpg
Honore Daumier,Realism,19012.jpg
John Singer Sargent,Realism,87893.jpg
Vasily Tropinin,Romanticism,22102.jpg
Efim Volkov,Realism,59684.jpg
 Fyodor Solntsev,Romanticism,50540.jpg
James Tissot,Realism,13350.jpg
Edouard Manet,Realism,92481.jpg
Konstantin Makovsky,Romanticism,16311.jpg
Lev Lagorio,Romanticism,80763.jpg
Sir Lawrence Alma-Tadema,Romanticism,52409.jpg
Ivan Aivazovsky,Romanticism,75321.jpg
Karl Bryullov,Romanticism,6666.jpg
Camille Corot,Realism,56544.jpg
Konstantin Makovsky,Realism,48012.jpg
Dante Gabriel Rossetti,Romanticism,27747.jpg
 Fyodor Solntsev,Romanticism,96419.jpg
Orest Kiprensky,Romanticism,99764.jpg
Nicolae Grigorescu,Impressionism,13323.jpg
Edgar Degas,Impressionism,21359.jpg
Honore Daumier,Realism,76585.jpg
James Tissot,Realism,4241.jpg
Maurice Prendergast,Impressionism,76829.jpg
Ivan Aivazovsky,Romanticism,63271.jpg
Ivan Vladimirov,Realism,17186.jpg
John Atkinson Grimshaw,Romanticism,10225.jpg
Jehan Georges Vibert,Realism,47877.jpg
Vincent van Gogh,Realism,10078.jpg
Orest Kiprensky,Romanticism,23140.jpg
John Everett Millais,Romanticism,84216.jpg
Ivan Vladimirov,Realism,6154.jpg
